measured,predicted
0.189898729,0.155273721
0.200126395,0.181146443
0.221471295,0.181146443
0.224288881,0.181146443
0.229444087,0.196837112
0.234772891,0.282580256
0.149766594,0.181184649
0.204910815,0.183434576
0.185871363,0.155901328
0.204503894,0.179675192
0.131729662,0.138223216
0.194867626,0.251297742
0.177693263,0.14063859
0.203150675,0.184632942
0.167550713,0.246916354
0.166168198,0.133055478
0.189511344,0.158686131
0.143016577,0.156123027
0.149240956,0.126303181
0.127239138,0.116571464
0.231601283,0.197844431
0.247195974,0.203640729
0.215654999,0.16796349
0.225042537,0.190447539
0.158079833,0.216062069
0.135622159,0.145214707
0.260709465,0.205182865
0.225178465,0.204546228
0.162411198,0.251437455
0.147590563,0.165157184
0.240573376,0.212159038
0.241683677,0.204877049
0.192759246,0.182240337
0.201250792,0.205779493
0.166938022,0.142433643
0.191031113,0.18363288
0.193610758,0.205817655
0.183702782,0.205632135
0.158594698,0.19645077
0.136878788,0.162698686
0.151840955,0.196682855
0.167896554,0.16627872
0.132960021,0.19062838
0.0907642394,0.131804883
0.0899135694,0.125162065
0.0907546654,0.129642487
0.121607654,0.177759901
0.325242102,0.243276119
0.31692493,0.249414489
0.131222859,0.188418537
0.165200993,0.188418537
0.189755157,0.211949915
0.182709694,0.180600286
0.181543738,0.209996849
0.172946006,0.197907627
0.133171812,0.156346172
0.104097255,0.200552747
0.115562417,0.188728735
0.101466522,0.1505678
0.118649602,0.201066792
0.128458098,0.214486614
0.0984957665,0.187251657
0.133831456,0.194476798
0.140491754,0.210522875
0.177014604,0.180978924
0.185758784,0.156929582
0.201375484,0.17053397
0.220648855,0.181899339
0.173039272,0.201821312
0.214945614,0.217273787
0.184629723,0.206797913
0.184646025,0.198788017
0.187912673,0.196355194
0.179392412,0.232625976
0.192175418,0.220305771
0.198711544,0.226443321
0.184445143,0.208763883
0.153892726,0.171153337
0.197050706,0.213011578
0.146999955,0.181789041
0.122123986,0.144389033
0.140968502,0.173013195
0.186079621,0.208084539
