algorithm,problem,seed,best_f,feasible,max_violation,evals,walltime_s,notes,x_0,x_1,x_2,x_3
cmaes,photo_wf3,57,0.21838308200818607,False,0.10369631547041003,37,0.03588070000114385,no feasible point found across full history,0.5107837276393756,0.007867316923218563,0.0223942651229353,0.5626510057848807
cmaes,photo_wf3,58,0.22859988418515623,False,0.5784648911413321,37,0.039431400000466965,no feasible point found across full history,0.020691741637850498,0.01769252823645178,0.2979045858125935,0.08524625317177215
cmaes,photo_wf3,59,0.20749838690894704,False,0.005263586951435695,37,0.035483499988913536,no feasible point found across full history,0.527802694217775,0.19035682919715144,0.060778786585911106,0.21579810304772667
cmaes,photo_wf3,60,0.22293873874487696,False,0.19989382764312258,37,0.03485490000457503,no feasible point found across full history,0.24291186614910798,0.1121548815327621,0.06170714328865139,0.383332281386356
cmaes,photo_wf3,61,0.23110838980849427,False,0.1381682762238845,37,0.03537140000844374,no feasible point found across full history,0.0018160618013591961,0.38164118943797143,0.08875771541871949,0.38961675711806537
cmaes,photo_wf3,62,0.2143143406763843,False,0.04062167902231728,37,0.03760570001031738,no feasible point found across full history,0.6012714906962453,0.10484510998989494,9.753290096629129e-06,0.2532519670014458
de,photo_wf3,42,0.22406211742585916,False,3.563963803410175e-06,40000,17.486662000010256,no feasible point found across full history,0.1972382365122364,0.31010117232320983,0.15466815453747385,0.33798887266327654
de,photo_wf3,43,0.21739150556688328,False,1.2227967876254908e-05,40000,15.275811899991822,no feasible point found across full history,0.43454915581673814,0.03796758551784018,0.3238031163585183,0.20369237027477974
de,photo_wf3,44,0.19242478613376504,True,7.713210885551547e-07,40000,16.672951799992006,,0.32549070775679045,0.3913190486208278,0.24128470584841605,0.04190630909505427
de,photo_wf3,45,0.1703503296666184,False,2.4210818734271555e-06,40000,15.835960299998987,no feasible point found across full history,0.282850087100446,0.5996716802231445,0.10671310220656957,0.01076270938796646
de,photo_wf3,46,0.19305938311957171,False,2.5651330923803783e-06,40000,17.34560249999049,no feasible point found across full history,0.22006859987376876,0.4798272396263151,0.23681612406349486,0.06329060156951363
de,photo_wf3,47,0.21087315957429975,False,3.4708985439113604e-06,40000,14.353742799998145,no feasible point found across full history,0.32351186657592607,0.38343852852289995,0.007654065397453988,0.2853990104022639
de,photo_wf3,48,0.22291797491773443,True,9.139112349121348e-07,40000,17.643145499998354,,0.00021574296371642957,0.07980736983677136,0.019488116009027723,0.9004896851017195
de,photo_wf3,49,0.23482825098161908,True,5.491933268153559e-07,40000,17.173742799990578,,0.04853086642182092,0.132293336421152,0.6879737731089808,0.13120257324137313
de,photo_wf3,50,0.2166209488509841,True,5.549707408070148e-07,40000,17.39956340000208,,0.6960082486989674,0.05057467636640915,0.0015217220403261206,0.2518947979235566
de,photo_wf3,51,0.21444440384778363,False,4.650314357812491e-06,40000,17.70676590000221,no feasible point found across full history,0.7159317001389571,0.03071879412736233,0.04107011824122481,0.212274737178098
de,photo_wf3,52,0.22883736208102326,False,1.7985529140451817e-06,40000,14.886032199996407,no feasible point found across full history,0.00022626965615610284,0.34686009031608633,0.6066088238866496,0.04630301758819387
de,photo_wf3,53,0.18186090906389896,True,8.594761029545595e-07,40000,13.57330770000408,,0.5541681829806037,0.4167589610366037,0.00013127720016150706,0.0289424382587342
de,photo_wf3,54,0.23829311616884763,False,2.920627112157348e-06,40000,17.52449229999911,no feasible point found across full history,0.1374816672893884,0.13273564489831813,0.723026422367856,0.006753344817325396
de,photo_wf3,55,0.22367600449325764,True,2.595638765034991e-07,40000,16.34117729999707,,0.3716321424278508,0.09396120006729158,0.5341908223058529,0.00021557563512815894
de,photo_wf3,56,0.2200861443461411,False,1.7780181855719945e-06,40000,15.19888009999704,no feasible point found across full history,0.21777192837528353,0.3289985610786379,0.14190586398988847,0.3113254245743757
de,photo_wf3,57,0.24669964853836912,True,7.597141835624655e-07,40000,16.22862989999703,,0.08958879595021232,0.1711123727925799,0.37671752524016294,0.3625820657312283
de,photo_wf3,58,0.23357272744155094,False,1.5816088060338629e-06,40000,15.380073799999082,no feasible point found across full history,0.4023626203245452,0.004394072950436507,0.2860679792992914,0.3071737458169209
de,photo_wf3,59,0.20908747010927559,True,8.385446719216816e-07,40000,14.664657899993472,,0.4841996809831832,0.06224830565145634,0.30351986789626606,0.1500313069244225
de,photo_wf3,60,0.21409836666924417,False,1.0840261561950726e-05,40000,16.779400400002487,no feasible point found across full history,0.24685578741165906,0.41259922180070163,0.041205867270888284,0.299349963778313
de,photo_wf3,61,0.2248299938170378,False,6.70406935698864e-06,40000,15.792818799993256,no feasible point found across full history,0.3857462901331882,0.07434543239886186,0.2710711523813536,0.26884382915595334
de,photo_wf3,62,0.21419949530030477,False,4.539298610772846e-06,40000,15.925582099996973,no feasible point found across full history,0.4351546505298567,0.19217946693453852,0.038229929478543034,0.33444049235567264
ga,photo_wf3,42,0.19057292592552003,True,0.0,40000,17.394659300000058,,0.6824955067558307,0.10057775976433359,0.2104038148745247,0.006522918605311104
ga,photo_wf3,43,0.22366554938976096,True,0.0,40000,15.77267109999957,,0.2266121725880676,0.2698885864711203,0.19817341609101594,0.30532582484979615
ga,photo_wf3,44,0.18290733333517248,True,2.220446049250313e-16,40000,17.002006000009715,,0.13689988122095714,0.6435241501508073,0.13449740358333803,0.08507856504489761
ga,photo_wf3,45,0.20554488052953396,True,2.220446049250313e-16,40000,17.207660499989288,,0.7519517627412285,0.11428805823881134,0.00036218223772760286,0.13339799678223274
ga,photo_wf3,46,0.22826420151280674,True,0.0,40000,19.897225099994102,,0.2664973659250043,0.18596214763672642,0.1951761744201295,0.3523643120181398
ga,photo_wf3,47,0.20177118314211212,True,0.0,40000,20.160564999998314,,0.4346995498067839,0.18493359171588875,0.23812817488890176,0.1422386835884257
ga,photo_wf3,48,0.20223301190824491,True,0.0,40000,23.372471900001983,,0.27381636410775256,0.41535432302770076,0.3050736154708813,0.005755697393665441
ga,photo_wf3,49,0.24088933623602482,True,0.0,40000,17.56765909999376,,0.05020901879246837,0.09215988783868458,0.816653579449872,0.04097751391897508
ga,photo_wf3,50,0.21696203219034424,True,0.0,40000,19.24883920000866,,0.21856104829783501,0.34770635857591564,0.38833575273556775,0.045396840390681634
ga,photo_wf3,51,0.17880039382381951,True,0.0,40000,20.318171699997038,,0.6225348440047992,0.29087976108422187,0.08177500445124988,0.004810390459729189
ga,photo_wf3,52,0.2279567402357156,True,0.0,40000,19.84739159999299,,0.21505345828003963,0.09749877836784193,0.523314143758193,0.16413361959392547
ga,photo_wf3,53,0.22984002182933086,True,2.220446049250313e-16,40000,16.457940100008273,,0.010111689865336886,0.2830423326011741,0.5927478976231383,0.11409807991035088
ga,photo_wf3,54,0.1762299500144291,True,0.0,40000,14.113827199995285,,0.5513122432691381,0.3728191983843881,0.07109692309536919,0.004771635251104632
ga,photo_wf3,55,0.22683818814967135,True,2.220446049250313e-16,40000,19.549798799998825,,0.2622704218188887,0.17325937324668003,0.5204910973450513,0.043979107589380104
ga,photo_wf3,56,0.2379410116661329,True,2.220446049250313e-16,40000,19.577169099997263,,0.16887172879508902,0.10712567161273384,0.417244544049549,0.3067580555426279
ga,photo_wf3,57,0.20546817048117538,True,2.220446049250313e-16,40000,19.172363000005134,,0.3854602336157752,0.2277379123329351,0.3172254818806546,0.06957637217063523
ga,photo_wf3,58,0.20632597017940996,True,2.220446049250313e-16,40000,26.260910299999523,,0.5752549943022178,0.022382658401611806,0.3647962093437256,0.03756613795244456
ga,photo_wf3,59,0.20979592215237133,True,1.1102230246251565e-16,40000,15.84369149999111,,0.4454044595976046,0.15049271202302278,0.18384714035694666,0.22025568802242593
ga,photo_wf3,60,0.22472864035458912,True,0.0,40000,18.069668800002546,,0.18647125288764033,0.26394482990914053,0.10956335317460879,0.4400205640286103
ga,photo_wf3,61,0.25918595947467377,True,0.0,40000,19.86798780001118,,0.07236710885939157,0.07157660901143637,0.2795959397412532,0.576460342387919
ga,photo_wf3,62,0.23197251291334217,True,0.0,40000,21.031694200006314,,0.1276919927041515,0.21127872539346526,0.5954082986929234,0.06562098320945986
pso,photo_wf3,42,0.21518319887155982,True,3.457079111868211e-07,40000,17.23453739999968,,0.5452257462227569,0.1312631996851238,0.0031222026410579347,0.32038919715897257
pso,photo_wf3,43,0.23121073320165986,True,9.320685561142739e-07,40000,15.831860999998753,,0.24860692743732965,0.019462362581428916,0.470926254156193,0.2610035237564923
pso,photo_wf3,44,0.214175229876552,True,6.462399309015154e-07,40000,17.498768999997992,,0.2663612144350957,0.37863990296814404,0.02487675839506941,0.33012147796176
pso,photo_wf3,45,0.2023880631610508,False,1.7079196354963244e-06,40000,17.3812656999944,no feasible point found across full history,0.007267016767353866,0.7426927764373004,0.059280948783676346,0.19076096593130504
pso,photo_wf3,46,0.2101317733500196,True,5.81772516383694e-07,40000,18.440368700001272,,0.3342560378963287,0.31759485108088403,0.08851135260678025,0.2596371766434907
pso,photo_wf3,47,0.21394586350601444,True,2.2433199409199744e-08,40000,18.241749699998763,,0.28812937607975003,0.23886237424351717,0.275537190486818,0.1974710367567154
pso,photo_wf3,48,0.21738394353587315,True,6.86319269638247e-07,40000,19.098357599999872,,0.26825660834063103,0.2714385602570982,0.3939452071715425,0.066360310549998
pso,photo_wf3,49,0.23866218221968158,True,4.3993247222928744e-07,40000,18.455792199994903,,0.08905395243071776,0.22077134312259397,0.3779644652417373,0.3122106791374232
pso,photo_wf3,50,0.23559228479518207,False,2.1263739603538667e-06,40000,15.314414499996928,no feasible point found across full history,0.1634550396654648,0.12200543579767945,0.16183138491706053,0.5527060132458349
pso,photo_wf3,51,0.22092613172846715,True,1.9400659745372195e-07,40000,16.05383229999279,,0.09286901083870132,0.2926243002609643,0.04495438304465458,0.5695521118490824
pso,photo_wf3,52,0.23048598950786156,True,2.927725116785851e-07,40000,16.44289540000318,,0.18193839056853142,0.05273082450638375,0.5683304277680771,0.19700006438449616
pso,photo_wf3,53,0.2231715952135696,True,5.046352011817135e-07,40000,15.660840099997586,,0.28478793884648707,0.10749382709552488,0.47195360584312296,0.13576513285006622
pso,photo_wf3,54,0.23672822122220988,True,2.869939885741246e-08,40000,14.220118900004309,,0.002735462030091052,0.23247561218159907,0.4544202192574034,0.3103686778315075
pso,photo_wf3,55,0.22413622733399308,True,4.3784261949397774e-07,40000,17.485355099997832,,0.3078562998568564,0.03907583225125212,0.5116036842163457,0.14146462151816516
pso,photo_wf3,56,0.20987058471630055,True,2.779609049596843e-07,40000,17.151363400000264,,0.30978500670064985,0.31983826668326476,0.34971482295074513,0.02066218162624519
pso,photo_wf3,57,0.21812599447634726,True,5.791132589028081e-07,40000,16.780757900007302,,0.1693943788891046,0.12062473121719426,0.019215411720636635,0.6907660572863233
pso,photo_wf3,58,0.24789985175265478,True,5.767160402569971e-07,40000,18.054985299997497,,0.17305019873719854,0.13352678702369014,0.29947326544536407,0.3939491720777071
pso,photo_wf3,59,0.19840892081979714,True,2.972198045458896e-07,40000,17.473971599989454,,0.2648510811426432,0.44078052801448864,0.12380906391896251,0.1705596241437102
pso,photo_wf3,60,0.200044632214225,True,1.1250011366925605e-08,40000,16.020588700004737,,0.2381719726983717,0.5099118472361203,0.07342795516280907,0.1784882361527103
pso,photo_wf3,61,0.22796216093792068,True,4.5371665646776194e-08,40000,20.678081000005477,,0.35073213841065287,0.052873100155966565,0.33047591988489566,0.26591879617681924
pso,photo_wf3,62,0.21179024961984888,True,4.0163168490980894e-07,40000,22.161745100005646,,0.41701495447453807,0.2040100550751081,0.11296562955456978,0.2660089592640992
