measured,predicted
0.109036237,0.116371207
0.0825216845,0.158731729
0.113469578,0.116371207
0.115921922,0.115627423
0.0840039998,0.158396572
0.0969472304,0.154193982
0.101252533,0.143529758
0.311937124,0.17979905
0.0921314657,0.168163911
0.0846862644,0.166204765
0.101459704,0.179531291
0.122474857,0.127285346
0.104845621,0.146515384
0.129297882,0.128383413
0.129455909,0.126428038
0.128163531,0.124509752
0.127466097,0.149848342
0.143806651,0.191394091
0.186796963,0.122332476
0.158341259,0.132066458
0.142567605,0.190836549
0.120734274,0.183815718
0.152112201,0.166672677
0.131699964,0.195843533
0.133350402,0.18717587
0.198890924,0.133779883
0.198909119,0.196139842
0.17090404,0.169162273
0.191487223,0.197169542
0.182778329,0.150698364
0.179084763,0.167768151
0.117765784,0.122754775
0.119891651,0.11613898
0.103200965,0.130183518
0.101639681,0.128749177
0.0988699868,0.138072506
0.0946610048,0.144086823
0.117443286,0.124781027
0.102712229,0.1549972
0.110329069,0.140089512
0.103367858,0.162960008
0.0785460398,0.159432158
0.105380341,0.124169663
0.0840568691,0.170501724
0.0902823135,0.147925481
0.103161439,0.176974505
0.0877044424,0.147581145
0.0795872286,0.15818134
0.0774251819,0.165445417
0.0929321796,0.18216154
0.0857917294,0.167102575
0.0997604877,0.174345121
0.106520034,0.17117323
0.10733638,0.176619753
0.144630238,0.157171652
0.103087768,0.1832252
0.178674087,0.135965526
0.175722897,0.17534849
0.178602621,0.13242507
0.107930221,0.1866301
0.163741499,0.147744
0.209050253,0.132995471
0.142962724,0.199650809
0.152401224,0.154136598
0.120030262,0.197065338
0.225948095,0.133567959
0.124628872,0.197065338
0.141101733,0.191761807
0.176629022,0.159502044
0.157941416,0.128863603
0.103658572,0.139710456
0.139431432,0.140301406
0.130401224,0.137270302
0.111737505,0.150619909
0.103576146,0.149081707
0.156975314,0.158142999
0.146311343,0.15604797
0.123908751,0.143270507
0.0983707756,0.152407125
0.105265602,0.152407125
0.150877938,0.136015519
0.120097168,0.147197485
0.124989659,0.138353735
0.113667607,0.154438525
0.132977292,0.135347039
0.13330777,0.137429655
0.113930508,0.146508858
0.14625378,0.135592937
0.0911850631,0.160950109
0.126701668,0.140964895
0.120931484,0.166666672
0.0875593647,0.176513329
0.158537626,0.191538647
0.117294542,0.171058789
0.112612963,0.15341492
0.102734387,0.17524004
0.0958539322,0.186542705
0.13310425,0.158213332
0.0781049505,0.185493335
0.140710071,0.150348216
0.133266583,0.141809851
0.101140343,0.176230744
0.153271109,0.152478844
0.0842862129,0.187339082
0.082215108,0.186310425
0.112747267,0.17128177
0.098390162,0.180116147
0.0890698954,0.186310425
0.0889945775,0.189474434
0.151757747,0.154258907
0.114004619,0.176438972
0.112936951,0.176438972
0.118835352,0.170978859
0.127609015,0.161106512
0.111460328,0.198377386
0.144279853,0.170674905
0.111563548,0.189999878
0.158880755,0.195921361
0.129377782,0.189043567
0.113974743,0.147411764
0.13652125,0.141609073
0.114779383,0.148607507
0.139859453,0.154650465
0.124125496,0.158845484
0.14299047,0.164083272
0.152966738,0.157005668
0.126008943,0.155491278
0.171885327,0.153375894
0.130432487,0.15184468
0.112190671,0.1754186
0.101619475,0.175914466
0.136008725,0.160493702
0.118294559,0.168499827
0.241637334,0.186050028
0.108058132,0.172511071
0.141600013,0.171691656
0.136776224,0.178812861
0.151698902,0.18093209
0.152230129,0.179749012
0.142348647,0.181384414
0.169515386,0.164711967
0.143723264,0.182021871
0.183809355,0.159741223
0.161630541,0.18401584
0.198745728,0.202855468
0.161745623,0.190438703
0.144528463,0.201759726
0.237618729,0.181954324
0.198751435,0.157572865
0.292639673,0.190019935
0.173980489,0.163636327
0.200204074,0.161274344
0.199132949,0.155023128
0.194455206,0.174520433
0.202263907,0.162984893
0.203627735,0.178033113
0.232193291,0.164114118
0.21095632,0.161187321
0.1832968,0.172914892
0.140134841,0.18772696
0.162762031,0.185250565
0.161575988,0.159948409
0.171983808,0.183059916
0.212027848,0.161100253
